identifier,measure,subject,period.start,period.end,measureScore.rate,measureScore.denominator,measureScore.range
acd9dee0-07d1-4836-b05d-b5bdb2bf1f41,Hand-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,1.0,4172,0
a963dd96-a6d8-4b69-ae0e-e28db8ef5f5c,Hand-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,1.0,3151,0
60407356-19e3-4593-9595-a966c046d1b1,Hand-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,1.0,2225,0
110775bd-79f1-4899-b97a-989e03afbd84,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.91,3830,0
f26b6b9c-3aa7-481f-8140-df23252bb08b,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.78,4746,0
b8be0c60-6ce8-4f7f-ab0d-d08d62a165b7,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.99,3725,0
180767e6-b31e-43ed-85b7-2ffa4b2d7214,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,1.0,3561,0
98ae2b27-7d9b-4291-b8a6-340085c5e26d,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,1.0,695,0
a2caeb1d-043d-406a-bded-b1adb03df237,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,1.0,1315,0
cf33e01d-562d-4f1c-80b4-6c03436818c1,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,0.72,4438,0
1044575c-0fc8-4181-aaa5-74ba377548b3,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,1.0,1894,0
15cb1b12-1862-48f8-87c0-1a5a3db46b50,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,0.88,3360,0
664fd823-f179-4d69-95b0-0d74ca335879,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,0.91,583,0
ba6c24ba-2c8e-4d2d-88ad-69fb1886c62d,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,0.82,2807,0
aa3a10af-0ccb-4dbf-b478-1b3159cc1ee7,Provider-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,1.0,4704,0
bc8755bc-2cd9-43d5-aa40-e95323f2f252,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.89,2278,0
34ddb432-aa78-4fc6-9064-093c8533652a,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.81,4223,0
0452c7e1-a2c8-4324-9134-bcfab4ce1106,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.97,1559,0
002301d3-ec46-4127-94d4-722804752f44,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,0.89,3861,0
29401c8b-8746-4146-b2e4-67979242a651,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,1.0,3612,0
a06a575c-7e37-4f9c-8620-11e04b2ae7c4,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,0.95,1440,0
94c58f8a-1b2d-4ac2-aacf-dba053cbc667,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,1.0,3657,0
23badacd-5706-4060-9e7b-cc4006e9b7a8,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,1.0,2965,0
610661ab-6131-47e8-94d2-9495dcdccda6,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,0.9,584,0
f66b7eb5-e92b-4ee1-8d21-46ea397554e6,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,0.87,3960,0
49164f08-c8b2-4bb2-925a-1abfa06dc742,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,1.0,302,0
4c2209db-5d14-48f8-b11f-78eb64bd5524,Care-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,0.91,3060,0
7fbf3c7d-63fb-44a1-97b3-84058027983d,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.77,4816,0
f22cf3be-0f59-48e2-9537-872fc3740972,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.87,2490,0
0627aa2e-f36e-44d9-93dc-54050cae97c4,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.96,3128,0
35b3eab0-9205-4581-97a0-d9bfd0763572,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,0.87,2001,0
eaac05d1-86b0-4d00-96e3-094fb5d1fef0,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,0.91,3243,0
3f7de8d3-c84e-46d5-8fba-3e7d9cda519a,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,0.88,1141,0
782af93e-656c-4934-95d1-5b8a64d8fae0,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,0.8,295,0
b0cc2c9b-95de-4034-889d-ccc702a61820,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,0.74,1983,0
5682a9a9-2c5c-41d2-ac1f-61f8caa25c6c,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,0.85,2049,0
fe040d79-1604-4c54-9878-974bd02fc136,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,0.93,3767,0
5820405e-a98d-4343-9709-199f5ff22724,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,0.91,2866,0
9e0f5385-e26f-4900-a9d2-31b0bdd4b1a5,Clean-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,0.82,4307,0
d8a94a7e-1c5d-4a0b-9166-dc6b04870ba2,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.74,2777,0
6331802c-3f05-4e0c-8d55-79becbff2329,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.72,3487,0
a08edcb2-1a31-41c0-ab68-55e7f807014e,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.53,3889,0
6da6a8c0-7846-4e31-8fac-ada69617bb86,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,0.77,2398,0
e7d24430-7307-4be5-9143-4626cf997c55,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,0.86,3347,0
953fec1e-f08a-4e03-bf1a-4820044a1c85,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,0.8,1844,0
44488e2a-c8ed-412b-a40f-f36267dc193f,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,0.68,261,0
dd8a606a-adfa-4610-9e45-272ebd1c57d4,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,0.74,1933,0
15f33a41-e4b3-4f0c-bca9-8528fa25c371,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,0.69,3493,0
db9774d9-3f11-4cc3-99e7-1b8fe193e0ea,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,0.54,1934,0
0ee73ea1-836f-4fcf-8925-c84428c62d1b,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,0.66,1229,0
0a1cffb3-6102-47e1-898a-19e47c981178,Quiet-Rating-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,0.85,2068,0
f4119c7a-6b7f-4b12-a97c-383889579c5c,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.99,1287,0
2828db15-26aa-4de5-af94-d725a69b89af,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,1.0,3960,0
c5df82f5-0498-4ab0-a884-4d4d2776c847,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.95,3995,0
6c2beee9-1b0e-48e1-8303-89cd44f96038,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,1.0,453,0
cde92974-29b9-48f5-bd0e-41b5b26ca1cb,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,0.95,1738,0
a0a8a854-b7c2-4acd-ad66-f31ddf325162,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,1.0,4531,0
737a961b-87f4-4438-8786-420644e02f1e,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,0.93,918,0
5681e6a1-6605-478d-8682-260ae064aed0,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,0.98,3793,0
7d6011d3-80f9-4c87-b708-ac132ab0b041,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,1.0,1882,0
8fdf0e4d-eeb8-4869-9fb3-eb041df5f79b,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,0.99,1057,0
f9893582-9c9f-42f9-a245-346d9d2cc6c8,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,1.0,2888,0
3b5c029d-0875-4488-a2dc-47a9fb34a4d6,Patient-Concern-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,0.9,1295,0
f96b83b8-d183-4a13-970b-12696480c3d9,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.89,2171,0
0fd2252d-b096-45f8-9147-ca9300b233e0,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.76,4190,0
14104c43-b057-4bba-854c-c41f98f987ef,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.69,4381,0
dbd25797-a018-4e84-b999-28e996f58123,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,0.85,1241,0
b4aa61f8-b5ca-44b3-a0db-293d56460926,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,0.83,2024,0
71771558-7b63-4091-b5ec-40368ca79840,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,0.82,1950,0
58827651-ce8d-469c-84fa-709039886f12,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,0.82,1628,0
ee95e184-48ce-4465-9c3b-b02034e9cc18,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,0.78,326,0
7dfc7923-342f-4f90-b5c1-2e8f32373467,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,0.82,1625,0
ac824012-fa20-46ff-a274-a95f7d808a1e,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,0.76,3840,0
0cd949e6-68c5-4f9e-a2ee-80aa23b04539,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,0.71,4683,0
f1a6083e-7cb0-4163-8709-328a1dfef3b2,Discharge-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,0.78,4419,0
cab09b17-f92c-4a2c-9c0e-30b78586c114,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,1.0,4498,0
26bd797f-2418-469f-9e55-a12f23254535,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.86,4461,0
6302e9a8-cf2c-47a0-9c17-cf1e5404e9ac,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.9,811,0
052fa6a0-65ec-4057-9666-0fe48b322de2,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,0.96,2480,0
d1d727fd-4490-42fb-b943-f34eaf20b5df,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,0.74,852,0
7102a103-aa89-4fcc-9b30-6c2785d8cdcc,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,0.78,1199,0
fbb333f2-cc41-4b56-bf20-1320282a1a19,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,1.0,4954,0
5ccd6dc8-0917-4c17-aed5-6cdbf1bc7f45,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,0.84,4564,0
ed7fb742-4b0a-466c-97b3-20569dda6284,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,1.0,3306,0
4c7ff18a-31f0-46fa-abdc-cf9616e1748d,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,1.0,4112,0
25b4a10c-71f2-44e8-80d8-bf5fd1a31d50,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,0.98,3811,0
b409f0ce-3b61-4ffc-89ec-a54392d0862d,Nurse-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,0.94,4675,0
1d19d3bf-677c-48c4-83a9-8006995a722e,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.98,3909,0
8225a9ff-664c-486e-b938-f6dd2e7f7845,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.98,4056,0
8ad98896-c37c-4f27-b993-dddc07f0b598,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.94,3614,0
16541628-1e93-4662-baef-3bfe0db53a3b,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,1.0,3270,0
3ea4ee5b-3535-4b52-9aa2-51c660249012,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,0.9,402,0
12663021-3c87-4688-a55d-b7fec92b09e8,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,0.92,442,0
17894ffd-f172-49b9-8002-b03eeb493f92,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,1.0,1308,0
22913001-7643-44b7-981e-1d4871d85537,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,1.0,2517,0
249842ea-c7f7-4316-b8c2-ddfcec519cfd,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,1.0,1972,0
fa62f66b-adca-4871-bde5-d525609afc17,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,0.87,4641,0
6a94d8ed-aa7e-4fd9-b673-bbe377d1ab94,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,1.0,4233,0
db4b15a6-d9bb-4e65-9559-ad75dee9d762,Nurse-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,0.68,1665,0
5bb85875-99c4-4094-9a43-b6d3eff81e32,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.85,3767,0
722638fc-3603-40d5-9bc9-a638620c9275,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.8,2980,0
876e0d76-b815-48c0-987e-8fdba7c54fb8,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,1.0,488,0
aac247ad-10ad-4cb8-8456-e0ffcbf527fb,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,0.81,734,0
08cb8246-3788-4148-9fbe-1c949e69fd8c,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,0.72,3978,0
a889e074-2b74-483e-ac37-3b3a2edf7a6b,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,0.92,4934,0
4c357e52-2f47-4610-99d5-c0166f00099e,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,0.7,4973,0
0f923df2-a761-4bbd-b309-f134aac57ec4,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,0.77,406,0
b8e0920d-7bd1-4929-83ca-9fd9c45db74e,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,0.98,249,0
e8a6e183-d760-44db-85e6-a7081f0147eb,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,1.0,4288,0
92475e8a-0c19-41c4-9072-b38a531c735b,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,1.0,4379,0
7bef43ac-0aff-4185-b783-b32b55fb6fb0,Physician-language-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,1.0,873,0
cba13da1-b1ca-4c14-957b-f1b09b85b285,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.73,1503,0
8e5ae7cd-c00b-46ae-be7f-bc5eff4d3dc7,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.84,3603,0
278152d3-05f2-4919-b7af-a5f0c5f3d989,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.6,4461,0
9eea4c9c-f332-4ff7-817a-5bb1d61bef2c,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,0.7,3622,0
90c3fc87-ae29-4ffe-b85f-e0372d43b41a,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,1.0,231,0
58e7bf71-805a-4662-bf90-ac95a1f265da,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,0.9,2716,0
b612996a-1f13-4281-bfe3-e5f748dec548,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,0.83,510,0
e8038252-59ab-49a4-a35f-4fb44035596d,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,0.84,2721,0
9cd41b08-2490-4c51-b067-430eb7cfad24,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,0.98,910,0
2b8362c5-4302-4804-85bf-04b49ac0c5ee,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,0.96,4729,0
5c3e500b-dbf9-4d65-83cf-c9786989ac64,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,0.76,3688,0
52a94083-8f00-47fe-b547-4e53335cd529,Physician-informed-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,0.69,1353,0
c91ee2d6-57d6-451b-8150-058d95884e2c,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-02-01,2024-02-29,0.11,3565,0
6053b6d0-d936-413a-ab71-a16ccd41896b,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-03-01,2024-03-31,0.15,416,0
ed92dd94-eca6-4089-b5cf-6e252ea6a997,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-04-01,2024-04-30,0.15,4633,0
637951a8-3400-4a11-9c00-9ba61358b7e3,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-05-01,2024-05-31,0.16,1228,0
7a6717e4-d665-45c2-917c-393f5f71ba4a,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-06-01,2024-06-30,0.15,3482,0
3d9f4f56-811b-4c53-8468-ce0e2b046710,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-07-01,2024-07-31,0.11,3134,0
366310b5-417b-4a70-ba3b-6d47193bc2c2,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-08-01,2024-08-31,0.14,302,0
6a440ea6-3d63-4bd2-ac80-cc4e5df5543d,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-09-01,2024-09-30,0.15,3485,0
7addc122-db66-4e7f-813e-a5b1763a4f79,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-10-01,2024-10-31,0.1,2967,0
6a93866c-d04d-4597-a2c6-7c80ec60b457,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-11-01,2024-11-30,0.13,2073,0
24ce719d-598f-4f3d-a9f8-ae2525638fee,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2024-12-01,2024-12-31,0.18,1869,0
1b23a52d-c521-4ac4-ae20-d3cc1de1be84,Readmission-Ratting-01,3cd6db3b-0112-4fb7-9e42-eff95a3138b0,2025-01-01,2025-01-31,0.15,3938,0
dd0d3eb8-2632-4dd4-87dc-66f6cbd75585,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-02-01,2024-02-29,0.66,78,0
5c14190d-841d-4991-8076-ac97e559ad90,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-03-01,2024-03-31,0.55,3706,0
310fa095-b21e-4674-9322-b8eadba1afa7,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-04-01,2024-04-30,0.48,2077,0
447b9c7f-0526-40c8-8b5e-7aee9c959860,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-05-01,2024-05-31,0.57,2432,0
7a01850d-dfa1-4dc0-8270-30f3a71a4c6b,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-06-01,2024-06-30,0.54,1522,0
fce92894-4d18-459d-8936-048b0858c948,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-07-01,2024-07-31,0.56,3013,0
c64b1dc1-11cb-4955-a0ff-a43eb9c9becc,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-08-01,2024-08-31,0.52,329,0
66b9ff6a-6d66-42f7-94cd-4150da3152d3,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-09-01,2024-09-30,0.54,4964,0
2c5b48eb-5cd2-4ce5-afc1-98c05806a6d9,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-10-01,2024-10-31,0.48,4433,0
9602656f-e045-4dad-901a-ca973529f80e,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-11-01,2024-11-30,0.55,3738,0
43c6de88-39ed-46a0-8268-c37bd681b4d6,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2024-12-01,2024-12-31,0.5,3999,0
363c8beb-ce72-426a-8ac5-f562b9c447f8,Transfer-01,3134b199-d84c-45be-940f-728fbc48d921,2025-01-01,2025-01-31,0.45,2443,0
eafc4162-3c61-4f43-a0e2-929a27e6c4dd,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-02-01,2024-02-29,1.0,3069,0
826c6bfe-67cf-457c-a596-2f3f12101849,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-03-01,2024-03-31,1.0,1242,0
d8403f09-f295-4b11-a183-2523bda5ec71,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-04-01,2024-04-30,1.0,4444,0
13fac663-4152-4c7a-b279-4316e63311a5,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-05-01,2024-05-31,1.0,981,0
1c1c0b2c-3ab7-4b46-8152-f693fcb152f3,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-06-01,2024-06-30,0.88,1908,0
faa66a03-3db3-475b-b626-96e07ce8efae,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-07-01,2024-07-31,0.96,3067,0
92964e36-71ca-4387-883a-868d260ee1fc,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-08-01,2024-08-31,0.94,4691,0
67fa19de-1931-4600-9fd5-8c9c31a94fa6,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-09-01,2024-09-30,1.0,367,0
8ea51500-b89b-46d2-9756-725f8c06a2c3,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-10-01,2024-10-31,1.0,4778,0
0f41da0e-57aa-48cd-9ea3-0626afce21a7,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-11-01,2024-11-30,1.0,3095,0
8b922168-4f1f-43d9-880f-5b24eb61339f,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2024-12-01,2024-12-31,0.89,1825,0
e14b8115-d2b2-4221-8972-48cc625f4594,Hand-01,3134b199-d84c-45be-940f-728fbc48d921,2025-01-01,2025-01-31,1.0,1486,0
2892d659-632b-480e-aca8-62c7ee8cc4c6,Provider-Rating-01,3134b199-d84c-45be-940f-728fbc48d921,2024-02-01,2024-02-29,0.91,3878,0
