subject,period.start,period.end,history.json
6af58580-5f7b-4c16-a73a-9737dd288b50,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:18:10', 'measure': 'Physician-informed-01', 'acceptable_by': ['Worsening']}"
6af58580-5f7b-4c16-a73a-9737dd288b50,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:18:11', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
6af58580-5f7b-4c16-a73a-9737dd288b50,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/e91fb18a-3a98-420e-a826-bfb1b6eafc58', 'message_template_name': 'No Longer Top Performer', 'message_generated_datetime': '2026-01-22T12:18:11', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Loss']}"
6af58580-5f7b-4c16-a73a-9737dd288b50,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:12', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Social Gain']}"
6af58580-5f7b-4c16-a73a-9737dd288b50,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:18:12', 'measure': 'Discharge-01', 'acceptable_by': ['Social Loss']}"
6af58580-5f7b-4c16-a73a-9737dd288b50,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:18:12', 'measure': 'Nurse-language-01', 'acceptable_by': ['Goal Loss']}"
6af58580-5f7b-4c16-a73a-9737dd288b50,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:13', 'measure': 'Discharge-01', 'acceptable_by': ['Social Approach']}"
6af58580-5f7b-4c16-a73a-9737dd288b50,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:18:13', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:18:13', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:13', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:18:14', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Worse']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:18:14', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Worsening']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:18:15', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Improving']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:18:15', 'measure': 'Physician-informed-01', 'acceptable_by': ['Goal Loss']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:18:15', 'measure': 'Discharge-01', 'acceptable_by': ['Social Loss']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/722d98b6-0dfd-40ff-8248-abeaaf4aad6d', 'message_template_name': 'Reached Goal', 'message_generated_datetime': '2026-01-22T12:18:16', 'measure': 'Nurse-language-01', 'acceptable_by': ['Goal Gain']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:18:16', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:17', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
843cc346-e481-419a-bea1-5385d29b1100,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:17', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Approach']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:18:17', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:17', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:18:18', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Worse']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:18:18', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:18:19', 'measure': 'Care-Rating-01', 'acceptable_by': ['Improving']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:18:19', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Goal Loss']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:18:19', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Worsening']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:20', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:18:20', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Social Loss']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:21', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Approach']}"
d2b8d2be-1cc1-4319-b4b0-021db2a58235,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:18:21', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Improving']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:18:21', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:22', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:18:22', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Social Worse']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:18:22', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Worsening']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:18:23', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Improving']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:18:23', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Worse']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:18:23', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Goal Loss']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:24', 'measure': 'Care-Rating-01', 'acceptable_by': ['Social Approach']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/004d3aeb-b90a-4e4d-8359-b190d1ab8532', 'message_template_name': 'Approach Peer Average', 'message_generated_datetime': '2026-01-22T12:18:24', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Approach']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/5c49f6e6-b95f-4eb9-baa9-dac580e33e20', 'message_template_name': 'Achieved Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:25', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Gain']}"
f6fd61fa-259d-4603-9c72-9ca09ebbacda,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/722d98b6-0dfd-40ff-8248-abeaaf4aad6d', 'message_template_name': 'Reached Goal', 'message_generated_datetime': '2026-01-22T12:18:25', 'measure': 'Nurse-language-01', 'acceptable_by': ['Goal Gain']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:25', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:18:25', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:26', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Approach']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/70fbdb71-fd31-45b0-8432-2bfa1bff200d', 'message_template_name': 'Approach Goal', 'message_generated_datetime': '2026-01-22T12:18:26', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Approach']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:18:27', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:27', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Approach']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/004d3aeb-b90a-4e4d-8359-b190d1ab8532', 'message_template_name': 'Approach Peer Average', 'message_generated_datetime': '2026-01-22T12:18:27', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Approach']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:18:28', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Loss']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:28', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Approach']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:18:29', 'measure': 'Nurse-language-01', 'acceptable_by': ['Goal Loss']}"
37e55706-5af3-4ec7-b621-046295eb0893,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:18:29', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Social Worse']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:29', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Social Worse']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:18:29', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:18:30', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:18:30', 'measure': 'Nurse-language-01', 'acceptable_by': ['Worsening']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:18:31', 'measure': 'Physician-informed-01', 'acceptable_by': ['Social Worse']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:31', 'measure': 'Discharge-01', 'acceptable_by': ['Social Approach']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:18:31', 'measure': 'Hand-01', 'acceptable_by': ['Social Loss']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/bbac24d6-c9e0-41f8-a5fd-3ea677402c06', 'message_template_name': 'Drop Below Goal', 'message_generated_datetime': '2026-01-22T12:18:32', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Goal Loss']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:32', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:18:32', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Improving']}"
28e5bb66-6c78-4cce-af21-23200b96e8dc,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/17a4e0f8-5fc1-44bb-b243-8b4a33be1238', 'message_template_name': 'Approach Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:33', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Approach']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:33', 'measure': 'Quiet-Rating-01', 'acceptable_by': ['Social Worse']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:18:33', 'measure': 'Discharge-01', 'acceptable_by': ['Social Worse']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:18:34', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:18:34', 'measure': 'Nurse-informed-01', 'acceptable_by': ['Worsening']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-06-01,2024-06-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0ae1872f-5593-4891-8713-7d5e815c0b00', 'message_template_name': 'Performance Improving', 'message_generated_datetime': '2026-01-22T12:18:34', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Improving']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-07-01,2024-07-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/722d98b6-0dfd-40ff-8248-abeaaf4aad6d', 'message_template_name': 'Reached Goal', 'message_generated_datetime': '2026-01-22T12:18:35', 'measure': 'Physician-informed-01', 'acceptable_by': ['Goal Gain']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-08-01,2024-08-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/2bcbbc2c-37de-4b5c-ab0d-f3104e49cb50', 'message_template_name': 'Opportunity to Improve Peer Average', 'message_generated_datetime': '2026-01-22T12:18:35', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-09-01,2024-09-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/e91fb18a-3a98-420e-a826-bfb1b6eafc58', 'message_template_name': 'No Longer Top Performer', 'message_generated_datetime': '2026-01-22T12:18:36', 'measure': 'Hand-01', 'acceptable_by': ['Social Loss']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-10-01,2024-10-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:36', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Social Worse']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-11-01,2024-11-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/35903316-d0cc-4a53-ba3f-a9d796e78985', 'message_template_name': 'Drop Below Peer Average', 'message_generated_datetime': '2026-01-22T12:18:36', 'measure': 'Patient-Concern-01', 'acceptable_by': ['Social Loss']}"
4f1d1526-d94b-4332-bb67-92687b23d17d,2024-12-01,2024-12-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:18:37', 'measure': 'Hand-01', 'acceptable_by': ['Worsening']}"
c7f1cadd-800c-476a-bbd3-25c86017d658,2024-02-01,2024-02-29,"{'message_template': 'https://repo.metadatacenter.org/template-instances/0a7d1907-7884-4705-a503-df4a5687c493', 'message_template_name': 'Opportunity to Improve Goal', 'message_generated_datetime': '2026-01-22T12:18:37', 'measure': 'Transfer-01', 'acceptable_by': ['Goal Worse']}"
c7f1cadd-800c-476a-bbd3-25c86017d658,2024-03-01,2024-03-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/8eb233a1-b5c1-4da7-b7aa-f8ab8420057c', 'message_template_name': 'Not Top Performer', 'message_generated_datetime': '2026-01-22T12:18:37', 'measure': 'Physician-language-01', 'acceptable_by': ['Social Worse']}"
c7f1cadd-800c-476a-bbd3-25c86017d658,2024-04-01,2024-04-30,"{'message_template': 'https://repo.metadatacenter.org/template-instances/9e71ec9e-26f3-442a-8278-569bcd58e708', 'message_template_name': 'Opportunity to Improve Top 10 Peer Benchmark', 'message_generated_datetime': '2026-01-22T12:18:38', 'measure': 'Clean-Rating-01', 'acceptable_by': ['Social Worse']}"
c7f1cadd-800c-476a-bbd3-25c86017d658,2024-05-01,2024-05-31,"{'message_template': 'https://repo.metadatacenter.org/template-instances/1f257d98-f6b0-44f6-92c8-1a194954f33f', 'message_template_name': 'Getting Worse', 'message_generated_datetime': '2026-01-22T12:18:38', 'measure': 'Provider-Rating-01', 'acceptable_by': ['Worsening']}"
